pair_id,band,paradigm,source_index,source_pair_id,prefix,suffix,good_verb,bad_verb,sentence_good,sentence_bad,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
tail/passive_1/230,tail,passive_1,230,230,Luminaries are , by most vandals.,gripped,dwindled,Luminaries are gripped by most vandals.,Luminaries are dwindled by most vandals.,-51.703151762485504,-11.513562202453613,-25.269749462604523,-0.4593196511268616,9,1,-53.87658631801605,-14.79813814163208,-24.158608078956604,-2.749842643737793,11,3,2.173434555530548,3.284575939178467,-1.1111413836479187,2.2905229926109314,1
tail/passive_1/231,tail,passive_1,231,231,Werewolves are , by this haggle.,obstructed,peed,Werewolves are obstructed by this haggle.,Werewolves are peed by this haggle.,-50.33587348461151,-15.774876475334167,-21.91471028327942,-1.1198985576629639,11,2,-58.40597462654114,-16.954785346984863,-28.80490255355835,-4.449937343597412,11,2,8.070101141929626,1.1799088716506958,6.890192270278931,3.3300387859344482,1
tail/passive_1/232,tail,passive_1,232,232,Many animators weren't , by all vegans.,surmounted,blossomed,Many animators weren't surmounted by all vegans.,Many animators weren't blossomed by all vegans.,-66.06081764400005,-18.17133140563965,-27.416996106505394,-1.2446433305740356,12,2,-65.23982810974121,-15.707350492477417,-29.059987485408783,-2.4548275470733643,12,2,-0.8209895342588425,-2.4639809131622314,1.642991378903389,1.2101842164993286,0
tail/passive_1/233,tail,passive_1,233,233,These vagrants weren't , by a cubicle.,scrutinized,excelled,These vagrants weren't scrutinized by a cubicle.,These vagrants weren't excelled by a cubicle.,-55.550118029117584,-12.4001424908638,-21.023330509662628,-2.1714816093444824,11,2,-58.78885954618454,-17.081388473510742,-19.58082604408264,-1.9414873123168945,11,2,3.2387415170669556,4.681245982646942,-1.4425044655799866,-0.2299942970275879,1
tail/passive_1/234,tail,passive_1,234,234,Compatriots were , by an arranger.,terrorized,peed,Compatriots were terrorized by an arranger.,Compatriots were peed by an arranger.,-52.89814603328705,-11.750430941581726,-23.826639473438263,-0.892646849155426,10,2,-59.161470115184784,-17.340535640716553,-24.499858856201172,-4.403284549713135,10,2,6.263324081897736,5.590104699134827,0.6732193827629089,3.5106377005577087,1
tail/passive_1/235,tail,passive_1,235,235,A watchman isn't , by hillsides.,piloted,disembarked,A watchman isn't piloted by hillsides.,A watchman isn't disembarked by hillsides.,-62.04693129658699,-15.840457916259766,-23.318214893341064,-0.7039580345153809,10,2,-62.87332955002785,-16.23823893070221,-23.746832132339478,-3.97389554977417,12,4,0.8263982534408569,0.39778101444244385,0.4286172389984131,3.269937515258789,1
tail/passive_1/236,tail,passive_1,236,236,Those marchers weren't , by the lobbies.,exhumed,retaliated,Those marchers weren't exhumed by the lobbies.,Those marchers weren't retaliated by the lobbies.,-57.92817526683211,-14.470891889184713,-22.973487377166748,-3.601860523223877,12,3,-58.09391328692436,-14.624255388975143,-22.985861897468567,-4.366826057434082,11,2,0.16573802009224892,0.15336349979043007,0.012374520301818848,0.7649655342102051,1
tail/passive_1/237,tail,passive_1,237,237,Litigants aren't , by this bureaucrat.,overstated,swelled,Litigants aren't overstated by this bureaucrat.,Litigants aren't swelled by this bureaucrat.,-51.76192709058523,-14.173707008361816,-22.07151135057211,-3.0401411056518555,11,2,-53.20401372760534,-16.139460563659668,-21.54784443229437,-1.232034683227539,11,2,1.442086637020111,1.9657535552978516,-0.5236669182777405,-1.8081064224243164,1
tail/passive_1/238,tail,passive_1,238,238,That ranting isn't , by all neocons.,petted,shivered,That ranting isn't petted by all neocons.,That ranting isn't shivered by all neocons.,-56.81288385018706,-16.964937210083008,-20.98506348952651,-2.689312696456909,12,2,-64.97646367549896,-20.85543155670166,-25.258148968219757,-3.23987078666687,12,2,8.1635798253119,3.8904943466186523,4.273085478693247,0.5505580902099609,1
tail/passive_1/239,tail,passive_1,239,239,The commies aren't , by some fingernails.,goaded,dwelt,The commies aren't goaded by some fingernails.,The commies aren't dwelt by some fingernails.,-59.78734228014946,-14.92059326171875,-23.5044284760952,-0.9010422229766846,12,2,-68.33266150951385,-19.495152950286865,-27.47518801689148,-5.184359550476074,12,2,8.545319229364395,4.574559688568115,3.97075954079628,4.28331732749939,1
tail/passive_1/240,tail,passive_1,240,240,Tamara was , by that farting.,disengaged,diverged,Tamara was disengaged by that farting.,Tamara was diverged by that farting.,-53.592565298080444,-12.348601698875427,-26.701664328575134,-3.7363102436065674,10,2,-63.46126699447632,-19.16732883453369,-29.751638889312744,-3.2245688438415527,10,2,9.868701696395874,6.818727135658264,3.04997456073761,-0.5117413997650146,1
tail/passive_1/241,tail,passive_1,241,241,Many janitors aren't , by that amigo.,slandered,meditated,Many janitors aren't slandered by that amigo.,Many janitors aren't meditated by that amigo.,-60.282078593969345,-11.859990805387497,-28.521339893341064,-2.282303810119629,12,3,-71.35450375080109,-20.737492561340332,-30.71626329421997,-5.616167068481445,11,2,11.072425156831741,8.877501755952835,2.1949234008789062,3.3338632583618164,1
tail/passive_1/242,tail,passive_1,242,242,Those complainants aren't , by most millers.,trolled,shivered,Those complainants aren't trolled by most millers.,Those complainants aren't shivered by most millers.,-61.40128690004349,-13.939740180969238,-26.69587481021881,-2.374020576477051,11,2,-67.72933369874954,-18.376453399658203,-28.5872083902359,-2.1760072708129883,11,2,6.328046798706055,4.436713218688965,1.8913335800170898,-0.1980133056640625,1
tail/passive_1/243,tail,passive_1,243,243,Every daydream wasn't , by many compatriots.,imitated,toiled,Every daydream wasn't imitated by many compatriots.,Every daydream wasn't toiled by many compatriots.,-55.161779780872166,-13.355469942092896,-18.633606989867985,-1.8604300022125244,12,2,-63.60970380762592,-17.600457191467285,-22.83654376724735,-2.889920949935913,12,2,8.447924026753753,4.24498724937439,4.202936777379364,1.0294909477233887,1
tail/passive_1/244,tail,passive_1,244,244,Many saboteurs were , by the purveyor.,doped,reeled,Many saboteurs were doped by the purveyor.,Many saboteurs were reeled by the purveyor.,-51.00865998119116,-12.45405101776123,-21.919864177703857,-3.3058271408081055,11,1,-56.287867687642574,-12.660492897033691,-26.992630004882812,-7.454323768615723,12,2,5.279207706451416,0.20644187927246094,5.072765827178955,4.148496627807617,1
tail/passive_1/245,tail,passive_1,245,245,Those grandsons of every acrobat aren't , by the fangirl.,quarried,disapproved,Those grandsons of every acrobat aren't quarried by the fangirl.,Those grandsons of every acrobat aren't disapproved by the fangirl.,-83.24229594692588,-16.19485068321228,-22.349451780319214,-2.773726224899292,18,2,-81.82908096536994,-15.706273317337036,-21.42481416463852,-3.2807624340057373,18,2,-1.4132149815559387,-0.48857736587524414,-0.9246376156806946,0.5070362091064453,0
tail/passive_1/246,tail,passive_1,246,246,Grandfathers of the moc were , by every campaigner.,furthered,lapsed,Grandfathers of the moc were furthered by every campaigner.,Grandfathers of the moc were lapsed by every campaigner.,-76.27526906132698,-14.909525722265244,-21.936654269695282,-0.8269006609916687,15,3,-82.23898410797119,-14.465812683105469,-28.344082355499268,-5.742775917053223,14,2,5.963715046644211,-0.4437130391597748,6.407428085803986,4.915875256061554,1
tail/passive_1/247,tail,passive_1,247,247,This gradation wasn't , by this stewardess.,evaded,prospered,This gradation wasn't evaded by this stewardess.,This gradation wasn't prospered by this stewardess.,-65.19024211168289,-18.233497619628906,-22.967005014419556,-1.7365096807479858,11,2,-65.74787849187851,-17.46832799911499,-24.28981101512909,-1.4667003154754639,11,2,0.5576363801956177,-0.765169620513916,1.3228060007095337,-0.269809365272522,1
tail/passive_1/248,tail,passive_1,248,248,These breakdowns aren't , by every abolitionist.,contorted,languished,These breakdowns aren't contorted by every abolitionist.,These breakdowns aren't languished by every abolitionist.,-57.07868875563145,-17.879299640655518,-23.89502961933613,-3.2165088653564453,11,2,-58.37362637370825,-17.58679962158203,-25.482467256486416,-3.797980308532715,12,3,1.2949376180768013,-0.29250001907348633,1.5874376371502876,0.5814714431762695,1
tail/passive_1/249,tail,passive_1,249,249,Some devotees weren't , by every distiller.,ceded,lapsed,Some devotees weren't ceded by every distiller.,Some devotees weren't lapsed by every distiller.,-64.60587868094444,-15.9539794921875,-26.276430010795593,-4.3055009841918945,11,2,-67.25775000452995,-16.00993299484253,-28.872347831726074,-5.782557487487793,11,2,2.6518713235855103,0.0559535026550293,2.595917820930481,1.4770565032958984,1
tail/passive_1/250,tail,passive_1,250,250,These dealerships were , by those ordinates.,shadowed,languished,These dealerships were shadowed by those ordinates.,These dealerships were languished by those ordinates.,-58.904218181967735,-12.01040005683899,-31.839219480752945,-0.2594403326511383,10,2,-66.3749043494463,-16.987417221069336,-34.33288848400116,-3.183927059173584,11,3,7.470686167478561,4.977017164230347,2.4936690032482147,2.9244867265224457,1
tail/passive_1/251,tail,passive_1,251,251,Most pretenders weren't , by the contingents.,beheld,swelled,Most pretenders weren't beheld by the contingents.,Most pretenders weren't swelled by the contingents.,-52.974157887510955,-14.135083675384521,-19.357513922266662,-2.820282459259033,11,2,-51.868688493967056,-15.129783630371094,-17.25734457373619,-2.2415528297424316,11,2,-1.105469393543899,0.9946999549865723,-2.1001693485304713,-0.5787296295166016,0
tail/passive_1/252,tail,passive_1,252,252,A lot of industrialists aren't , by that disenchantment.,annihilated,disapproved,A lot of industrialists aren't annihilated by that disenchantment.,A lot of industrialists aren't disapproved by that disenchantment.,-64.1791961863637,-15.405015110969543,-21.49228649586439,-1.807359218597412,15,2,-68.7201663851738,-17.704896450042725,-23.73337535560131,-3.1171875,15,2,4.5409701988101006,2.299881339073181,2.2410888597369194,1.309828281402588,1
tail/passive_1/253,tail,passive_1,253,253,The hairdressers aren't , by motels.,reinstalled,adhered,The hairdressers aren't reinstalled by motels.,The hairdressers aren't adhered by motels.,-60.76723286509514,-18.056551933288574,-18.8467378616333,-4.362218856811523,12,2,-61.40351340174675,-15.336024284362793,-22.203546047210693,-5.542508125305176,11,1,0.6362805366516113,-2.7205276489257812,3.3568081855773926,1.1802892684936523,1
tail/passive_1/254,tail,passive_1,254,254,Some hobbyist was , by the overgrowth.,defrauded,reverted,Some hobbyist was defrauded by the overgrowth.,Some hobbyist was reverted by the overgrowth.,-56.617593199014664,-11.373658567667007,-21.73225498199463,-1.516805648803711,11,3,-58.14383828639984,-13.808496475219727,-20.823662161827087,-3.964689254760742,10,2,1.5262450873851776,2.434837907552719,-0.9085928201675415,2.4478836059570312,1
tail/passive_1/255,tail,passive_1,255,255,Truckers weren't , by those facilitators.,anointed,veered,Truckers weren't anointed by those facilitators.,Truckers weren't veered by those facilitators.,-56.379291757941246,-12.844106018543243,-23.49267016351223,-2.6890311241149902,12,3,-61.53569635748863,-16.33450984954834,-25.15867093205452,-3.4371402263641357,11,2,5.156404599547386,3.4904038310050964,1.6660007685422897,0.7481091022491455,1
tail/passive_1/256,tail,passive_1,256,256,This massager isn't , by many cuddles.,tormented,dawned,This massager isn't tormented by many cuddles.,This massager isn't dawned by many cuddles.,-59.84195405244827,-14.807681560516357,-21.425223231315613,-0.8728286027908325,12,2,-66.8224213719368,-17.945202946662903,-25.268169164657593,-4.561357498168945,12,2,6.980467319488525,3.1375213861465454,3.84294593334198,3.688528895378113,1
tail/passive_1/257,tail,passive_1,257,257,Every dissipation is , by a countryman.,reared,swelled,Every dissipation is reared by a countryman.,Every dissipation is swelled by a countryman.,-51.01373744010925,-15.829418182373047,-17.767621755599976,-2.8273251056671143,9,2,-49.12147414684296,-12.571407079696655,-19.13336956501007,-1.4848030805587769,9,2,-1.8922632932662964,-3.2580111026763916,1.3657478094100952,-1.3425220251083374,0
tail/passive_1/258,tail,passive_1,258,258,Every tactician is , by this pediatrician.,disfigured,feasted,Every tactician is disfigured by this pediatrician.,Every tactician is feasted by this pediatrician.,-57.3366757677868,-12.98011249769479,-23.673139989376068,-0.8622239232063293,11,3,-62.27178204059601,-15.527645587921143,-26.060713171958923,-2.4613282680511475,10,2,4.935106272809207,2.547533090226352,2.3875731825828552,1.5991043448448181,1
tail/passive_1/259,tail,passive_1,259,259,A monarchist isn't , by these populists.,policed,sinned,A monarchist isn't policed by these populists.,A monarchist isn't sinned by these populists.,-57.536887884140015,-12.215916931629181,-20.07122552394867,-1.6829005479812622,11,2,-62.48365932703018,-14.696819305419922,-22.537094593048096,-2.903380870819092,11,2,4.946771442890167,2.480902373790741,2.4658690690994263,1.2204803228378296,1
tail/passive_1/260,tail,passive_1,260,260,The frizz is , by those apostates.,divested,resonated,The frizz is divested by those apostates.,The frizz is resonated by those apostates.,-60.1559933423996,-13.89412784576416,-26.61672294139862,-2.7371439933776855,10,2,-60.24598836898804,-15.024924278259277,-25.575921535491943,-1.7988464832305908,10,2,0.08999502658843994,1.1307964324951172,-1.0408014059066772,-0.9382975101470947,1
tail/passive_1/261,tail,passive_1,261,261,A lot of snowboarders aren't , by every wench.,snubbed,raged,A lot of snowboarders aren't snubbed by every wench.,A lot of snowboarders aren't raged by every wench.,-67.65588434040546,-13.535627245903015,-26.8139066696167,-1.0624644756317139,15,3,-72.50550861656666,-16.626275062561035,-28.572883129119873,-3.1694655418395996,14,2,4.849624276161194,3.09064781665802,1.7589764595031738,2.1070010662078857,1
tail/passive_1/262,tail,passive_1,262,262,The showman wasn't , by the rascal.,perpetuated,inquired,The showman wasn't perpetuated by the rascal.,The showman wasn't inquired by the rascal.,-56.773068353533745,-17.48322629928589,-17.130105957388878,-1.4250221252441406,11,2,-56.882239451631904,-15.963168144226074,-18.75933521054685,-4.174668788909912,10,1,0.10917109809815884,-1.5200581550598145,1.6292292531579733,2.7496466636657715,1
tail/passive_1/263,tail,passive_1,263,263,The moderates weren't , by all smugglers.,maimed,disapproved,The moderates weren't maimed by all smugglers.,The moderates weren't disapproved by all smugglers.,-63.52874935849104,-15.124599605798721,-26.909407359198667,-2.920009136199951,13,3,-62.19647231581621,-17.615684032440186,-23.08604588988237,-3.2395987510681152,12,2,-1.332277042674832,2.4910844266414642,-3.8233614693162963,0.31958961486816406,0
tail/passive_1/264,tail,passive_1,264,264,That malaise was , by every showman.,dislodged,adhered,That malaise was dislodged by every showman.,That malaise was adhered by every showman.,-56.18088924884796,-14.794161558151245,-23.882951140403748,-1.5504900217056274,12,3,-53.859858751297,-13.269920349121094,-23.086161851882935,-4.748842239379883,10,1,-2.3210304975509644,-1.5242412090301514,-0.796789288520813,3.1983522176742554,0
